model_name,experiment,episode_id,scene,evaluation_mode,sensor_profile,comparison_track,camera_horizontal_fov_degrees,model_inputs,model_runtime,derived_inputs,model_internal_3d_perception,external_local_avoidance,uses_shared_path_follower,uses_shared_velocity_filter,instruction,seed,pedestrian_count,official_pedestrian_count,effective_pedestrian_count,success,navigation_error,spl,path_length,duration,physical_collision_count,pedestrian_collision_count,collision_rate,stuck_count,recovery_count,mean_inference_latency,p50_inference_latency,p95_inference_latency,max_inference_latency,mean_vlm_latency,mean_action_expert_latency,mean_control_frequency,minimum_control_frequency,direct_velocity
ticvla,dynanav_full85_noped_fixed,dynanav_031,office,trajectory_normalized,rgb_only,rgb_only,120.0,"[""rgb"",""motion_state"",""inference_latency"",""instruction""]","{""sensors"":[""rgb"",""odom""],""derived_inputs"":[],""model_internal_3d_perception"":false,""external_local_avoidance"":false,""uses_shared_path_follower"":true,""uses_shared_velocity_filter"":true}",[],False,False,True,True,Turn right and follow the blue carpet to the end of the hallway. Enter the room with the reception desk.,666,0,0,0,False,10.424581425,0.0,35.31360754764648,44.159999999,51,0,1.1548913043739786,0,0,1.1526566217111986,1.1507983207702637,1.189731925725937,1.2262721061706543,1.1516823560692544,0.0009742601988512243,20.020405483183733,18.862428101432133,False
ticvla,dynanav_full85_noped_fixed,dynanav_032,office,trajectory_normalized,rgb_only,rgb_only,120.0,"[""rgb"",""motion_state"",""inference_latency"",""instruction""]","{""sensors"":[""rgb"",""odom""],""derived_inputs"":[],""model_internal_3d_perception"":false,""external_local_avoidance"":false,""uses_shared_path_follower"":true,""uses_shared_velocity_filter"":true}",[],False,False,True,True,Turn right and follow the blue carpet to the end of the hallway. Enter the room with the reception desk.,666,0,10,0,False,13.526258052,0.0,32.321112194486886,50.719999999,160,0,3.154574132554309,0,0,1.1523052080713136,1.1477231979370117,1.1924593329429627,1.2105014324188232,1.151323458161017,0.0009817502842369404,20.013433049559506,18.60373498877775,False
ticvla,dynanav_full85_noped_fixed,dynanav_033,office,trajectory_normalized,rgb_only,rgb_only,120.0,"[""rgb"",""motion_state"",""inference_latency"",""instruction""]","{""sensors"":[""rgb"",""odom""],""derived_inputs"":[],""model_internal_3d_perception"":false,""external_local_avoidance"":false,""uses_shared_path_follower"":true,""uses_shared_velocity_filter"":true}",[],False,False,True,True,Turn right and follow the blue carpet to the end of the hallway. Enter the room with the reception desk.,666,0,20,0,False,13.62243216,0.0,31.919491832023095,57.58,72,0,1.2504341785342132,5,5,1.149989684071161,1.1457186937332153,1.190995669364929,1.2133193016052246,1.1490115496964581,0.0009781379887290234,20.016394661833424,18.771339254325007,False
ticvla,dynanav_full85_noped_fixed,dynanav_034,office,trajectory_normalized,rgb_only,rgb_only,120.0,"[""rgb"",""motion_state"",""inference_latency"",""instruction""]","{""sensors"":[""rgb"",""odom""],""derived_inputs"":[],""model_internal_3d_perception"":false,""external_local_avoidance"":false,""uses_shared_path_follower"":true,""uses_shared_velocity_filter"":true}",[],False,False,True,True,Turn right and follow the blue carpet to the end of the hallway. Enter the room with the reception desk.,666,0,30,0,False,13.718734079,0.0,31.568123091168115,64.04,3,0,0.04684572142410993,7,7,1.1555327546028864,1.1517190337181091,1.193834900856018,1.240010142326355,1.1545126721972512,0.0010200767382417643,20.012484055729434,19.365507320964856,False
ticvla,dynanav_full85_noped_fixed,dynanav_035,office,trajectory_normalized,rgb_only,rgb_only,120.0,"[""rgb"",""motion_state"",""inference_latency"",""instruction""]","{""sensors"":[""rgb"",""odom""],""derived_inputs"":[],""model_internal_3d_perception"":false,""external_local_avoidance"":false,""uses_shared_path_follower"":true,""uses_shared_velocity_filter"":true}",[],False,False,True,True,Turn right and follow the blue carpet to the end of the hallway. Enter the room with the reception desk.,666,0,40,0,False,13.58777462,0.0,32.52633161560376,71.0,40,0,0.5633802816901409,4,4,1.156109536294457,1.1550724506378174,1.1897308111190794,1.2214646339416504,1.1551668043616865,0.0009427269620874481,20.00966363463107,19.267558771599035,False
ticvla,dynanav_full85_noped_fixed,dynanav_036,office,trajectory_normalized,rgb_only,rgb_only,120.0,"[""rgb"",""motion_state"",""inference_latency"",""instruction""]","{""sensors"":[""rgb"",""odom""],""derived_inputs"":[],""model_internal_3d_perception"":false,""external_local_avoidance"":false,""uses_shared_path_follower"":true,""uses_shared_velocity_filter"":true}",[],False,False,True,True,"Go straight ahead through the hallway, then turn left at the end to approach the red emergency exit door.",666,0,0,0,False,38.005207173,0.0,47.570020643809734,53.72,50,0,0.9307520476545048,0,0,1.1605335282829572,1.1581355333328247,1.2076334357261658,1.265440821647644,1.1595373727240652,0.0009961558202773613,20.018556384284178,18.98873766298786,False
ticvla,dynanav_full85_noped_fixed,dynanav_037,office,trajectory_normalized,rgb_only,rgb_only,120.0,"[""rgb"",""motion_state"",""inference_latency"",""instruction""]","{""sensors"":[""rgb"",""odom""],""derived_inputs"":[],""model_internal_3d_perception"":false,""external_local_avoidance"":false,""uses_shared_path_follower"":true,""uses_shared_velocity_filter"":true}",[],False,False,True,True,"Go straight ahead through the hallway, then turn left at the end to approach the red emergency exit door.",666,0,10,0,False,6.50534695,0.0,15.952335754741483,59.539999999,196,0,3.2919046020035587,1,1,1.1640204000873726,1.164316177368164,1.2006739139556883,1.2161507606506348,1.1630748269938622,0.0009455700266026274,20.014729187974304,18.718346927006177,False
ticvla,dynanav_full85_noped_fixed,dynanav_038,office,trajectory_normalized,rgb_only,rgb_only,120.0,"[""rgb"",""motion_state"",""inference_latency"",""instruction""]","{""sensors"":[""rgb"",""odom""],""derived_inputs"":[],""model_internal_3d_perception"":false,""external_local_avoidance"":false,""uses_shared_path_follower"":true,""uses_shared_velocity_filter"":true}",[],False,False,True,True,"Go straight ahead through the hallway, then turn left at the end to approach the red emergency exit door.",666,0,20,0,False,5.440460833,0.0,15.019314664295894,66.72,20,0,0.2997601918465228,9,9,1.1624725479068179,1.1611685752868652,1.203365796804428,1.249524474143982,1.1614667737122737,0.00100577528196895,20.010907450032747,19.096804426238123,False
ticvla,dynanav_full85_noped_fixed,dynanav_039,office,trajectory_normalized,rgb_only,rgb_only,120.0,"[""rgb"",""motion_state"",""inference_latency"",""instruction""]","{""sensors"":[""rgb"",""odom""],""derived_inputs"":[],""model_internal_3d_perception"":false,""external_local_avoidance"":false,""uses_shared_path_follower"":true,""uses_shared_velocity_filter"":true}",[],False,False,True,True,"Go straight ahead through the hallway, then turn left at the end to approach the red emergency exit door.",666,0,30,0,False,5.42849216,0.0,16.99095543039021,72.659999999,67,0,0.9221029452370233,5,5,1.1673203592431056,1.1670958995819092,1.2076895534992218,1.2418631315231323,1.1663214874594179,0.0009988683813302586,20.009821974676953,18.770483032034814,False
ticvla,dynanav_full85_noped_fixed,dynanav_040,office,trajectory_normalized,rgb_only,rgb_only,120.0,"[""rgb"",""motion_state"",""inference_latency"",""instruction""]","{""sensors"":[""rgb"",""odom""],""derived_inputs"":[],""model_internal_3d_perception"":false,""external_local_avoidance"":false,""uses_shared_path_follower"":true,""uses_shared_velocity_filter"":true}",[],False,False,True,True,"Go straight ahead through the hallway, then turn left at the end to approach the red emergency exit door.",666,0,40,0,False,5.128311337,0.0,21.5547465815573,80.32000000000001,144,0,1.7928286852589639,1,1,1.165312629825664,1.1605424880981445,1.2046358942985533,1.3001548051834106,1.164358840048688,0.0009537869705613586,20.011549912542236,18.971464348229176,False
ticvla,dynanav_full85_noped_fixed,dynanav_041,office,trajectory_normalized,rgb_only,rgb_only,120.0,"[""rgb"",""motion_state"",""inference_latency"",""instruction""]","{""sensors"":[""rgb"",""odom""],""derived_inputs"":[],""model_internal_3d_perception"":false,""external_local_avoidance"":false,""uses_shared_path_follower"":true,""uses_shared_velocity_filter"":true}",[],False,False,True,True,"Go straight down the hallway, turn left at the end, then continue forward to enter the office room. Move inside and stop in front of the desk on the right.",666,0,0,0,False,4.524178695,0.0,14.282557898842887,63.13999999999999,58,0,0.9185936015204309,3,3,1.1602707921512543,1.1606200337409973,1.2024160325527191,1.2225137948989868,1.159271204282367,0.0009995874854558636,20.012674577342022,18.565929359943766,False
ticvla,dynanav_full85_noped_fixed,dynanav_042,office,trajectory_normalized,rgb_only,rgb_only,120.0,"[""rgb"",""motion_state"",""inference_latency"",""instruction""]","{""sensors"":[""rgb"",""odom""],""derived_inputs"":[],""model_internal_3d_perception"":false,""external_local_avoidance"":false,""uses_shared_path_follower"":true,""uses_shared_velocity_filter"":true}",[],False,False,True,True,"Go straight down the hallway, turn left at the end, then continue forward to enter the office room. Move inside and stop in front of the desk on the right.",666,0,10,0,False,4.426288467,0.0,12.938066588526086,69.71999999900001,3,0,0.04302925989734694,17,16,1.1626589890006636,1.1620917320251465,1.2096765875816347,1.2484482526779175,1.1616636711916477,0.0009953187328006188,20.013553386496255,19.4762308104015,False
ticvla,dynanav_full85_noped_fixed,dynanav_043,office,trajectory_normalized,rgb_only,rgb_only,120.0,"[""rgb"",""motion_state"",""inference_latency"",""instruction""]","{""sensors"":[""rgb"",""odom""],""derived_inputs"":[],""model_internal_3d_perception"":false,""external_local_avoidance"":false,""uses_shared_path_follower"":true,""uses_shared_velocity_filter"":true}",[],False,False,True,True,"Go straight down the hallway, turn left at the end, then continue forward to enter the office room. Move inside and stop in front of the desk on the right.",666,0,20,0,False,4.556208523,0.0,12.916448621762951,77.02000000000001,4,0,0.05193456245131134,14,14,1.159971633378197,1.1643500328063965,1.2003602981567383,1.236850619316101,1.1589903297767141,0.0009813046735693135,20.00880297778705,18.51713968122443,False
ticvla,dynanav_full85_noped_fixed,dynanav_044,office,trajectory_normalized,rgb_only,rgb_only,120.0,"[""rgb"",""motion_state"",""inference_latency"",""instruction""]","{""sensors"":[""rgb"",""odom""],""derived_inputs"":[],""model_internal_3d_perception"":false,""external_local_avoidance"":false,""uses_shared_path_follower"":true,""uses_shared_velocity_filter"":true}",[],False,False,True,True,"Go straight down the hallway, turn left at the end, then continue forward to enter the office room. Move inside and stop in front of the desk on the right.",666,0,30,0,False,4.545936199,0.0,12.876182146446368,83.88000000000001,2,0,0.02384358607534573,23,23,1.162809471768069,1.1641605496406555,1.20686075091362,1.3261456489562988,1.1618194967867381,0.0009899714881700117,20.00832340943861,18.468762648390246,False
ticvla,dynanav_full85_noped_fixed,dynanav_045,office,trajectory_normalized,rgb_only,rgb_only,120.0,"[""rgb"",""motion_state"",""inference_latency"",""instruction""]","{""sensors"":[""rgb"",""odom""],""derived_inputs"":[],""model_internal_3d_perception"":false,""external_local_avoidance"":false,""uses_shared_path_follower"":true,""uses_shared_velocity_filter"":true}",[],False,False,True,True,"Go straight down the hallway, turn left at the end, then continue forward to enter the office room. Move inside and stop in front of the desk on the right.",666,0,40,0,False,4.362957146,0.0,13.04090496316503,90.8,6,0,0.06607929515418502,20,19,1.1606079373279763,1.1606931686401367,1.2022395849227905,1.22296941280365,1.1596005568957195,0.001007377473746723,20.008841917616206,18.752565463270376,False
ticvla,dynanav_full85_noped_fixed,dynanav_046,office,trajectory_normalized,rgb_only,rgb_only,120.0,"[""rgb"",""motion_state"",""inference_latency"",""instruction""]","{""sensors"":[""rgb"",""odom""],""derived_inputs"":[],""model_internal_3d_perception"":false,""external_local_avoidance"":false,""uses_shared_path_follower"":true,""uses_shared_velocity_filter"":true}",[],False,False,True,True,"Go straight ahead, passing through the hallway behind the black glass doors, and then enter the office desk area and stop at the white desk with the plant on it, located on the right side of the wall at the end.",666,0,0,0,False,8.734132211,0.0,41.51958131765873,71.8,74,0,1.0306406685236769,0,0,1.175755262374878,1.1746714115142822,1.221032291650772,1.2832642793655396,1.1747500871958798,0.0010051735826729707,20.010067776082796,19.16788051783189,False
ticvla,dynanav_full85_noped_fixed,dynanav_047,office,trajectory_normalized,rgb_only,rgb_only,120.0,"[""rgb"",""motion_state"",""inference_latency"",""instruction""]","{""sensors"":[""rgb"",""odom""],""derived_inputs"":[],""model_internal_3d_perception"":false,""external_local_avoidance"":false,""uses_shared_path_follower"":true,""uses_shared_velocity_filter"":true}",[],False,False,True,True,"Go straight ahead, passing through the hallway behind the black glass doors, and then enter the office desk area and stop at the white desk with the plant on it, located on the right side of the wall at the end.",666,0,10,0,False,6.641464369,0.0,37.41310687407868,78.519999999,55,0,0.7004584819243562,4,4,1.1769788992479913,1.1761581897735596,1.2185651898384093,1.2468676567077637,1.1759845940571911,0.0009943003365008524,20.01015543540732,19.007796092547117,False
ticvla,dynanav_full85_noped_fixed,dynanav_048,office,trajectory_normalized,rgb_only,rgb_only,120.0,"[""rgb"",""motion_state"",""inference_latency"",""instruction""]","{""sensors"":[""rgb"",""odom""],""derived_inputs"":[],""model_internal_3d_perception"":false,""external_local_avoidance"":false,""uses_shared_path_follower"":true,""uses_shared_velocity_filter"":true}",[],False,False,True,True,"Go straight ahead, passing through the hallway behind the black glass doors, and then enter the office desk area and stop at the white desk with the plant on it, located on the right side of the wall at the end.",666,0,20,0,False,40.377153313,0.0,71.26380669133646,79.60000000000001,143,0,1.7964824120603013,0,0,1.1737261620707482,1.1708320379257202,1.212161135673523,1.2516118288040161,1.1727482140439112,0.0009779404766810764,20.01084983071015,19.13402940581461,False
ticvla,dynanav_full85_noped_fixed,dynanav_049,office,trajectory_normalized,rgb_only,rgb_only,120.0,"[""rgb"",""motion_state"",""inference_latency"",""instruction""]","{""sensors"":[""rgb"",""odom""],""derived_inputs"":[],""model_internal_3d_perception"":false,""external_local_avoidance"":false,""uses_shared_path_follower"":true,""uses_shared_velocity_filter"":true}",[],False,False,True,True,"Go straight ahead, passing through the hallway behind the black glass doors, and then enter the office desk area and stop at the white desk with the plant on it, located on the right side of the wall at the end.",666,0,30,0,False,24.707884964,0.0,62.059619794291756,93.14,69,0,0.7408202705604466,0,0,1.1728096251846643,1.170175313949585,1.2147008776664734,1.2524080276489258,1.1718237617964387,0.000985868506118535,20.010740254551223,18.754150529796235,False
ticvla,dynanav_full85_noped_fixed,dynanav_050,office,trajectory_normalized,rgb_only,rgb_only,120.0,"[""rgb"",""motion_state"",""inference_latency"",""instruction""]","{""sensors"":[""rgb"",""odom""],""derived_inputs"":[],""model_internal_3d_perception"":false,""external_local_avoidance"":false,""uses_shared_path_follower"":true,""uses_shared_velocity_filter"":true}",[],False,False,True,True,"Go straight ahead, passing through the hallway behind the black glass doors, and then enter the office desk area and stop at the white desk with the plant on it, located on the right side of the wall at the end.",666,0,40,0,False,57.418394386,0.0,88.8471192160692,99.58,157,0,1.5766218116087567,0,0,1.1729795231891038,1.1718367338180542,1.213884174823761,1.262580156326294,1.1720186352130755,0.0009608877004924506,20.007740880477375,19.040362315629093,False
ticvla,dynanav_full85_noped_fixed,dynanav_051,outdoor,trajectory_normalized,rgb_only,rgb_only,120.0,"[""rgb"",""motion_state"",""inference_latency"",""instruction""]","{""sensors"":[""rgb"",""odom""],""derived_inputs"":[],""model_internal_3d_perception"":false,""external_local_avoidance"":false,""uses_shared_path_follower"":true,""uses_shared_velocity_filter"":true}",[],False,False,True,True,Go straight until reach the black and white striped umbrellas.,666,0,200,0,False,20.910488261,0.0,39.19717212922118,41.62,154,0,3.7001441614608366,0,0,1.2551577253775164,1.2515503764152527,1.312643676996231,1.3557697534561157,1.254188389489145,0.0009693349482294059,20.011586664101117,18.025506890818694,False
ticvla,dynanav_full85_noped_fixed,dynanav_052,outdoor,trajectory_normalized,rgb_only,rgb_only,120.0,"[""rgb"",""motion_state"",""inference_latency"",""instruction""]","{""sensors"":[""rgb"",""odom""],""derived_inputs"":[],""model_internal_3d_perception"":false,""external_local_avoidance"":false,""uses_shared_path_follower"":true,""uses_shared_velocity_filter"":true}",[],False,False,True,True,Go straight until reach the black and white striped umbrellas.,666,0,200,0,False,38.144198012,0.0,60.29055482918452,62.839999999999996,441,0,7.017823042647995,0,0,1.2462698634545408,1.2447680234909058,1.2988765478134154,1.3317848443984985,1.2452925623361788,0.0009773002554845046,20.009466219295714,17.659085191570462,False
ticvla,dynanav_full85_noped_fixed,dynanav_053,outdoor,trajectory_normalized,rgb_only,rgb_only,120.0,"[""rgb"",""motion_state"",""inference_latency"",""instruction""]","{""sensors"":[""rgb"",""odom""],""derived_inputs"":[],""model_internal_3d_perception"":false,""external_local_avoidance"":false,""uses_shared_path_follower"":true,""uses_shared_velocity_filter"":true}",[],False,False,True,True,Drive forward passing the pillars and stop when you reach the last pillar at the far end.,666,0,100,0,False,32.701357079,0.0,12.568783271038589,65.5,653,0,9.969465648854962,1,1,1.2034545016648182,1.2020525932312012,1.2504096627235413,1.3268085718154907,1.2024664471496889,0.000988058621255709,20.009245740897896,18.001690947961215,False
ticvla,dynanav_full85_noped_fixed,dynanav_054,outdoor,trajectory_normalized,rgb_only,rgb_only,120.0,"[""rgb"",""motion_state"",""inference_latency"",""instruction""]","{""sensors"":[""rgb"",""odom""],""derived_inputs"":[],""model_internal_3d_perception"":false,""external_local_avoidance"":false,""uses_shared_path_follower"":true,""uses_shared_velocity_filter"":true}",[],False,False,True,True,Drive forward passing the pillars and stop when you reach the last pillar at the far end.,666,0,200,0,False,33.841009848,0.0,18.54240851420863,88.399999999,1048,0,11.85520362004361,0,0,1.2008173951562846,1.200391411781311,1.2435503244400024,1.2723034620285034,1.1998389428516605,0.0009784495128529532,20.006970709976425,17.00805779802598,False
ticvla,dynanav_full85_noped_fixed,dynanav_055,outdoor,trajectory_normalized,rgb_only,rgb_only,120.0,"[""rgb"",""motion_state"",""inference_latency"",""instruction""]","{""sensors"":[""rgb"",""odom""],""derived_inputs"":[],""model_internal_3d_perception"":false,""external_local_avoidance"":false,""uses_shared_path_follower"":true,""uses_shared_velocity_filter"":true}",[],False,False,True,True,"Cross the street straight ahead, then proceed forward to the Northside Branch Library with the circular window at front. Do not turn right.",666,0,100,0,False,69.160249888,0.0,82.57098221783157,83.21999999900001,476,0,5.719778899371782,0,0,1.2318460085338219,1.2332183718681335,1.274523377418518,1.289612889289856,1.2308802371634577,0.0009657749424765545,20.006990524665426,17.82074494401285,False
ticvla,dynanav_full85_noped_fixed,dynanav_056,outdoor,trajectory_normalized,rgb_only,rgb_only,120.0,"[""rgb"",""motion_state"",""inference_latency"",""instruction""]","{""sensors"":[""rgb"",""odom""],""derived_inputs"":[],""model_internal_3d_perception"":false,""external_local_avoidance"":false,""uses_shared_path_follower"":true,""uses_shared_velocity_filter"":true}",[],False,False,True,True,"Cross the street straight ahead, then proceed forward to the Northside Branch Library with the circular window at front. Do not turn right.",666,0,200,0,False,90.38838469,0.0,105.18857091253305,105.42,344,0,3.263137924492506,0,0,1.2240370594593415,1.2240931987762451,1.2697798311710358,1.337193250656128,1.2230641823935222,0.0009728751144601952,20.004533521347838,17.933960441590997,False
ticvla,dynanav_full85_noped_fixed,dynanav_057,outdoor,trajectory_normalized,rgb_only,rgb_only,120.0,"[""rgb"",""motion_state"",""inference_latency"",""instruction""]","{""sensors"":[""rgb"",""odom""],""derived_inputs"":[],""model_internal_3d_perception"":false,""external_local_avoidance"":false,""uses_shared_path_follower"":true,""uses_shared_velocity_filter"":true}",[],False,False,True,True,Cross the street and continue straight until you reach the storefront with the yellow UPSWAY sign.,666,0,100,0,False,8.657450106,0.0,21.871321244991478,104.139999999,1406,0,13.501056270534868,0,0,1.2246684345854335,1.2256349325180054,1.2669219017028808,1.3007879257202148,1.2236727529979614,0.0009956849340618734,20.00534724564134,17.550511916371416,False
ticvla,dynanav_full85_noped_fixed,dynanav_058,outdoor,trajectory_normalized,rgb_only,rgb_only,120.0,"[""rgb"",""motion_state"",""inference_latency"",""instruction""]","{""sensors"":[""rgb"",""odom""],""derived_inputs"":[],""model_internal_3d_perception"":false,""external_local_avoidance"":false,""uses_shared_path_follower"":true,""uses_shared_velocity_filter"":true}",[],False,False,True,True,Cross the street and continue straight until you reach the storefront with the yellow UPSWAY sign.,666,0,200,0,False,36.059477309,0.0,29.821811749124578,129.54,1843,0,14.22726570943338,0,0,1.2121488298091077,1.2122987508773804,1.2570152044296263,1.3084570169448853,1.211149115311472,0.0009997178445030983,20.003539835809892,17.81246793912801,False
ticvla,dynanav_full85_noped_fixed,dynanav_059,outdoor,trajectory_normalized,rgb_only,rgb_only,120.0,"[""rgb"",""motion_state"",""inference_latency"",""instruction""]","{""sensors"":[""rgb"",""odom""],""derived_inputs"":[],""model_internal_3d_perception"":false,""external_local_avoidance"":false,""uses_shared_path_follower"":true,""uses_shared_velocity_filter"":true}",[],False,False,True,True,"Continue forward, go down the ramp by the slopeon the left side of the red triangular yield sign, then head toward the fountain.",666,0,100,0,False,53.645427733,0.0,84.25335210390837,85.46000000000001,113,0,1.3222560262110927,0,0,1.220948713230637,1.220839500427246,1.262139582633972,1.3016343116760254,1.2199813838274973,0.0009673262520183651,20.00539014241836,18.04055573853173,False
ticvla,dynanav_full85_noped_fixed,dynanav_060,outdoor,trajectory_normalized,rgb_only,rgb_only,120.0,"[""rgb"",""motion_state"",""inference_latency"",""instruction""]","{""sensors"":[""rgb"",""odom""],""derived_inputs"":[],""model_internal_3d_perception"":false,""external_local_avoidance"":false,""uses_shared_path_follower"":true,""uses_shared_velocity_filter"":true}",[],False,False,True,True,"Continue forward, turn left to go down the ramp on the left side of the red triangular yield sign, then head toward the fountain.",666,0,200,0,False,82.109960407,0.0,107.5892674912173,108.219999999,272,0,2.5133986324386752,0,0,1.2171048152159496,1.216149628162384,1.2583385944366454,1.2946466207504272,1.2161344304142228,0.0009703847736748586,20.005275693422952,18.16378749376577,False
ticvla,dynanav_full85_noped_fixed,dynanav_061,warehouse,trajectory_normalized,rgb_only,rgb_only,120.0,"[""rgb"",""motion_state"",""inference_latency"",""instruction""]","{""sensors"":[""rgb"",""odom""],""derived_inputs"":[],""model_internal_3d_perception"":false,""external_local_avoidance"":false,""uses_shared_path_follower"":true,""uses_shared_velocity_filter"":true}",[],False,False,True,True,Proceed to the traffic cones at the entrance of Aisle 05 (the second aisle from the right).,666,0,0,0,False,17.122803332,0.0,33.034394973238946,43.68,133,0,3.0448717948717947,0,0,1.2044894462046416,1.202617108821869,1.2604321837425232,1.2983779907226562,1.2035185189350792,0.000970934851742957,20.017764684119097,18.24562213725947,False
ticvla,dynanav_full85_noped_fixed,dynanav_062,warehouse,trajectory_normalized,rgb_only,rgb_only,120.0,"[""rgb"",""motion_state"",""inference_latency"",""instruction""]","{""sensors"":[""rgb"",""odom""],""derived_inputs"":[],""model_internal_3d_perception"":false,""external_local_avoidance"":false,""uses_shared_path_follower"":true,""uses_shared_velocity_filter"":true}",[],False,False,True,True,Proceed to the yellow forklift at the entrance of Aisle 06 (the first aisle from the right).,666,0,10,0,False,7.98896863,0.0,44.02323819912908,49.420000001,40,0,0.8093889113555365,0,0,1.205744373348524,1.2037585377693176,1.2648713886737823,1.2843998670578003,1.2047754739815335,0.0009689035370752637,20.017195646954494,19.085378276644185,False
ticvla,dynanav_full85_noped_fixed,dynanav_063,warehouse,trajectory_normalized,rgb_only,rgb_only,120.0,"[""rgb"",""motion_state"",""inference_latency"",""instruction""]","{""sensors"":[""rgb"",""odom""],""derived_inputs"":[],""model_internal_3d_perception"":false,""external_local_avoidance"":false,""uses_shared_path_follower"":true,""uses_shared_velocity_filter"":true}",[],False,False,True,True,Proceed to the yellow forklift at the entrance of Aisle 06 (the first aisle from the right).,666,0,20,0,False,9.984475554,0.0,49.822886055247864,55.18,4,0,0.07249003262051468,0,0,1.2082156473849,1.2093480825424194,1.2555407524108886,1.2982895374298096,1.2072438392318596,0.0009718083164130314,20.012810843735092,18.95169783045224,False
ticvla,dynanav_full85_noped_fixed,dynanav_064,warehouse,trajectory_normalized,rgb_only,rgb_only,120.0,"[""rgb"",""motion_state"",""inference_latency"",""instruction""]","{""sensors"":[""rgb"",""odom""],""derived_inputs"":[],""model_internal_3d_perception"":false,""external_local_avoidance"":false,""uses_shared_path_follower"":true,""uses_shared_velocity_filter"":true}",[],False,False,True,True,Proceed to the yellow forklift at the entrance of Aisle 06 (the first aisle from the right).,666,0,30,0,False,17.074147567,0.0,35.24835226716715,60.459999999000004,309,0,5.110817069221151,3,3,1.2090179740934444,1.205992341041565,1.2561883211135862,1.2817323207855225,1.208062834309456,0.0009551432764479765,20.011178093184952,19.34087422574474,False
ticvla,dynanav_full85_noped_fixed,dynanav_065,warehouse,trajectory_normalized,rgb_only,rgb_only,120.0,"[""rgb"",""motion_state"",""inference_latency"",""instruction""]","{""sensors"":[""rgb"",""odom""],""derived_inputs"":[],""model_internal_3d_perception"":false,""external_local_avoidance"":false,""uses_shared_path_follower"":true,""uses_shared_velocity_filter"":true}",[],False,False,True,True,Proceed to the yellow forklift at the entrance of Aisle 06 (the first aisle from the right).,666,0,40,0,False,15.89091504,0.0,35.89216792925323,66.7,118,0,1.7691154422788604,3,2,1.21127626259033,1.2124534249305725,1.2714058458805084,1.3953564167022705,1.2103129951921228,0.0009632691316791389,20.01125202752591,18.598898117104017,False
ticvla,dynanav_full85_noped_fixed,dynanav_066,warehouse,trajectory_normalized,rgb_only,rgb_only,120.0,"[""rgb"",""motion_state"",""inference_latency"",""instruction""]","{""sensors"":[""rgb"",""odom""],""derived_inputs"":[],""model_internal_3d_perception"":false,""external_local_avoidance"":false,""uses_shared_path_follower"":true,""uses_shared_velocity_filter"":true}",[],False,False,True,True,"Go straight to leave the current aisle, then turn right to approach the fire extinguisher cabinet on the wall.",666,0,0,0,False,15.59285044,0.0,57.94161408754873,73.959999999,48,0,0.6489994591758923,0,0,1.1684365476432599,1.166777491569519,1.2124567747116088,1.2419744729995728,1.1674505840790899,0.0009859702327766602,20.011847532555795,19.282050550846137,False
ticvla,dynanav_full85_noped_fixed,dynanav_067,warehouse,trajectory_normalized,rgb_only,rgb_only,120.0,"[""rgb"",""motion_state"",""inference_latency"",""instruction""]","{""sensors"":[""rgb"",""odom""],""derived_inputs"":[],""model_internal_3d_perception"":false,""external_local_avoidance"":false,""uses_shared_path_follower"":true,""uses_shared_velocity_filter"":true}",[],False,False,True,True,Go straight to leave the current aisle.  Turn right to approach the fire extinguisher cabinet on the wall.,666,0,10,0,False,7.150373682,0.0,40.283446735838844,80.24,28,0,0.3489531405782652,12,11,1.1645489647445908,1.1701149344444275,1.2141708433628082,1.2437598705291748,1.163548357874514,0.0010006099873424385,20.010220080494825,18.771063682835,False
ticvla,dynanav_full85_noped_fixed,dynanav_068,warehouse,trajectory_normalized,rgb_only,rgb_only,120.0,"[""rgb"",""motion_state"",""inference_latency"",""instruction""]","{""sensors"":[""rgb"",""odom""],""derived_inputs"":[],""model_internal_3d_perception"":false,""external_local_avoidance"":false,""uses_shared_path_follower"":true,""uses_shared_velocity_filter"":true}",[],False,False,True,True,"Go straight to leave the current aisle, then turn right to approach the fire extinguisher cabinet on the wall.",666,0,20,0,False,22.335342171,0.0,13.507713187750431,82.84,526,0,6.349589570255914,3,3,1.1917519589376184,1.1934375762939453,1.2422205209732056,1.3142672777175903,1.1907899439667857,0.0009620182493222908,20.009482241041717,18.887571883727055,False
ticvla,dynanav_full85_noped_fixed,dynanav_069,warehouse,trajectory_normalized,rgb_only,rgb_only,120.0,"[""rgb"",""motion_state"",""inference_latency"",""instruction""]","{""sensors"":[""rgb"",""odom""],""derived_inputs"":[],""model_internal_3d_perception"":false,""external_local_avoidance"":false,""uses_shared_path_follower"":true,""uses_shared_velocity_filter"":true}",[],False,False,True,True,"Go straight to leave the current aisle, then turn right to approach the fire extinguisher cabinet on the wall.",666,0,30,0,False,16.809217585,0.0,7.0135796549886775,89.34,52,0,0.5820461159614954,14,13,1.1774549854851757,1.1786216497421265,1.2270653009414672,1.245351791381836,1.1764742370714178,0.0009807449599023464,20.009988854759268,18.833589457848944,False
