model_name,experiment,episode_id,scene,evaluation_mode,sensor_profile,comparison_track,camera_horizontal_fov_degrees,model_inputs,model_runtime,derived_inputs,model_internal_3d_perception,external_local_avoidance,uses_shared_path_follower,uses_shared_velocity_filter,instruction,seed,pedestrian_count,official_pedestrian_count,effective_pedestrian_count,success,navigation_error,spl,path_length,duration,physical_collision_count,pedestrian_collision_count,collision_rate,stuck_count,recovery_count,mean_inference_latency,p50_inference_latency,p95_inference_latency,max_inference_latency,mean_vlm_latency,mean_action_expert_latency,mean_control_frequency,minimum_control_frequency,direct_velocity
dummy,fix_hospital_20260828,simple_forward_3m_standard,hospital,trajectory_normalized,rgb_only,debug,120.0,"[""rgb"",""instruction""]","{""sensors"":[""rgb""],""derived_inputs"":[],""model_internal_3d_perception"":false,""external_local_avoidance"":false,""uses_shared_path_follower"":true,""uses_shared_velocity_filter"":true}",[],False,False,True,True,"Move straight forward for 3 meters, then stop.",1,0,0,0,False,2.192881926,0.0,3.095353193598421,27.4,136,0,4.963503649635037,3,2,1.1954977673999334,1.1941394805908203,1.2511943221092223,1.2786591053009033,1.1944295450792475,0.0010682201699622103,40.06194326472536,22.705571370850958,False
